poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"if , should record certainly , the loveliest soul<br>all sweet in god 's best phantom ;<br>memories and woe , as hate<br>wild despair had fix ;<br>in hate of flitting turns ,<br>thrill to the wild with your",-0.23287536203861237,-0.2448507696390152,-0.25486379861831665,-0.255633682012558,-0.25312182307243347,-0.2575936019420624,-0.2437611073255539,-0.25975698232650757,-0.253660649061203,-0.2515745759010315,-0.2509947419166565
"their tender neon stars are burning bright. <br>she sits and though it only catches thunder, <br>or when his love is nearly outta sight ! <br>her hair has never gotten any rougher. <br><br>no other woman needs another flare, <br>that bothers me so you can hardly bide ! <br>the very pretty little crimson glare ! <br>extremely easily identified.",-0.23284628987312317,-0.24508653581142426,-0.25272440910339355,-0.25588321685791016,-0.2510114014148712,-0.2557128369808197,-0.24208545684814453,-0.25889062881469727,-0.2520516812801361,-0.25416961312294006,-0.2500881254673004
"we think not what it is; so still i pray<br>i hear and ask that for it will to be<br>never is willing to be strong and free<br>so, as we will, when all the past was day",-0.23287872970104218,-0.24249309301376343,-0.25404635071754456,-0.25397953391075134,-0.2516244947910309,-0.25475946068763733,-0.2431323230266571,-0.2575954794883728,-0.2514726519584656,-0.2504902780056,-0.24892817437648773
"before, before, behind, before and, well,<br>behind before, before, behind. and' dis,<br>before the coming into any hell,<br>before the going into any hell,<br>before, behind and after dis before,<br>before, above and falling under- well,<br>above, below, before before and for,<br>behind and falling after, falling, well,<br>behind and after falling. well. the. hell.",-0.23284094035625458,-0.24987541139125824,-0.25617560744285583,-0.25711971521377563,-0.25307875871658325,-0.25872790813446045,-0.2456372082233429,-0.2606886029243469,-0.254388689994812,-0.25303617119789124,-0.2538246810436249
"the castle of our desire vultures we found <br>weigh we [ a bower not full many a fold <br>the corse, the gipoyson, and the ponderous heave <br>we bring it,— the castle of anuplus <br>the castle with a clock",-0.23283196985721588,-0.2407158613204956,-0.2508409917354584,-0.25232404470443726,-0.24916864931583405,-0.25267064571380615,-0.24000856280326843,-0.25586000084877014,-0.25108543038368225,-0.25006505846977234,-0.24518638849258423
"[ exulted ] mean 3 come wheat old nook went ,<br>and there 's glory panting o'er the sky ;<br>god help us a mother money wondrous life .<br>in dreams earth i saw the sun<br>whose spirit makes the angry child<br>along won all her little while .<br>“ you",-0.23279744386672974,-0.24558329582214355,-0.25352466106414795,-0.254550039768219,-0.2503739297389984,-0.2549421191215515,-0.24296680092811584,-0.25657978653907776,-0.25164929032325745,-0.25029659271240234,-0.25123322010040283
"the clocks are chiming in my heart<br>their cobweb chime ;<br>old murmurings of days that die ,<br>the sob of things a-drifting by .<br>the clocks are chiming in my heart !",-0.23290491104125977,-0.24636797606945038,-0.25552892684936523,-0.2593264579772949,-0.2544650435447693,-0.25896671414375305,-0.24603652954101562,-0.2609403431415558,-0.2542024254798889,-0.25315606594085693,-0.25141263008117676
"my blades , before my chaunt i end ,[ 14 ]<br>here the rag-sauce of a friend ;[ 15 ]<br>ne'er trust to any fancy jade ,<br>for all their chaff is only trade !<br>fol , de , rol .",-0.23285672068595886,-0.2456711232662201,-0.2560480535030365,-0.25772881507873535,-0.2543322741985321,-0.25752753019332886,-0.2447974532842636,-0.2610747814178467,-0.25561368465423584,-0.25368839502334595,-0.25093525648117065
"from the earth that waits for thee , <br>and the best of all the good . <br>but still they still are gone , <br>while the voices that runs ever met",-0.23289090394973755,-0.24788197875022888,-0.2559642791748047,-0.2582773268222809,-0.25448957085609436,-0.25723040103912354,-0.2470986545085907,-0.26139572262763977,-0.25518205761909485,-0.2544347941875458,-0.2533242106437683
"some gentle spirit — love i thought —<br>built many a shrine of pain ;<br>though each false idol fell to dust ,<br>the worship was not vain ,<br>but a faint radiant shadow cast back from our love upon the past .",-0.23287881910800934,-0.24864467978477478,-0.25469648838043213,-0.25703898072242737,-0.25317010283470154,-0.2574385702610016,-0.24619047343730927,-0.2586177885532379,-0.2549161911010742,-0.2533673346042633,-0.255508691072464
"the trumpet of god , obeyed on high ,<br>his signal to open the granary<br>and send forth his heavily loaded wains<br>rambling and roaring down the sky<br>and scattering the blessed , long-harvested rains .",-0.2328227311372757,-0.2471974641084671,-0.2552914023399353,-0.2576771676540375,-0.25375354290008545,-0.25829482078552246,-0.24567285180091858,-0.26183804869651794,-0.2557438910007477,-0.2546575665473938,-0.2551162540912628
"the world was in its day of peril dark and bright <br>wont to believe the dot of fond love, with sapphire <br>from whence the woman's shafts for joy or thee <br>thou wast in love with her locks of doom <br>o! if the grim world were w",-0.23287996649742126,-0.24955801665782928,-0.26003748178482056,-0.261307954788208,-0.2562130391597748,-0.2618948817253113,-0.24758367240428925,-0.26377150416374207,-0.257997065782547,-0.25662240386009216,-0.25534865260124207
"even so my love may bring me joy or woe ,<br>both measureless , but either counted gain<br>since given by her . for pain and pleasure flow<br>like tides upon us of the self-same sea .<br>tears are the gems of joy and misery .",-0.23285573720932007,-0.2506134510040283,-0.25899291038513184,-0.258882611989975,-0.2570754885673523,-0.260500431060791,-0.2479303479194641,-0.263510137796402,-0.2580893933773041,-0.25645413994789124,-0.2542082369327545
"the castle of our desire vultures we should defend <br>and blot the modest el vines with fraternal rage <br>spread like a bessoon take of the wolves to gain <br>the castle and the hall of the devil's grim <br>the victims, girded as the bearers of air",-0.23284365236759186,-0.24821296334266663,-0.2543295621871948,-0.25691643357276917,-0.2546689212322235,-0.25722771883010864,-0.24580593407154083,-0.26067546010017395,-0.2541047930717468,-0.25343817472457886,-0.2537841498851776
"he did i answer “ under pray ,<br>the rocks , the frosty clouds we christian dwell beneath the watch ;<br>where they may sing their burden — dinner to-day —<br>but let us stand on its control",-0.23288966715335846,-0.24565798044204712,-0.25420448184013367,-0.2551930546760559,-0.2516923248767853,-0.2573087513446808,-0.24500907957553864,-0.2583248019218445,-0.25332871079444885,-0.25208717584609985,-0.2520257532596588
"then you should see the nest i 'd build ,<br>the wondrous nest for you and me ;<br>the outside rough , perhaps , but filled<br>with wool and down : ah , you should see<br>the cosey nest that it would be .",-0.23277291655540466,-0.24942341446876526,-0.25564250349998474,-0.25668519735336304,-0.253517210483551,-0.25633707642555237,-0.24752530455589294,-0.2600387930870056,-0.2536216080188751,-0.25295305252075195,-0.2533838152885437
"i studied my tables over and over , and backward and forward , too ;<br>but i could n't remember six times nine , and i did n't know what to do ,<br>till sister told me to play with my doll , and not to bother my head .<br>“ if you call her ‘ fifty-four ’ for a while , you 'll learn it by heart , ”<br>she said .",-0.23289258778095245,-0.24979567527770996,-0.2591172456741333,-0.2593085467815399,-0.25672096014022827,-0.2589900493621826,-0.247452050447464,-0.26209744811058044,-0.25749239325523376,-0.25615155696868896,-0.2557077705860138
"curlews , larks an ’ tewits , ( 2 ) all have gone frae t ’ moors ,<br>frost has nipped i ’ t ’ garden all my bonny floors ;<br>roses , lilies , pansies ,<br>stocks an ’ yallow tansies<br>fade away , an ’ soon the leaves ‘ ll clutter ( 3 ) doon i ’ shoors .",-0.2328081727027893,-0.24661514163017273,-0.2550903558731079,-0.256385862827301,-0.2542564272880554,-0.25697582960128784,-0.24443596601486206,-0.2600539028644562,-0.2540113925933838,-0.2542603313922882,-0.25084614753723145
"i am tire now of roam ’ , rosemarie ,<br>an ’ long to be at home ‘ mong de tree ,<br>w'ere de robin redbreas ’ sing<br>in de branches every spring ,<br>an ’ de bes ’ of everyt'ing , you wit ’ me !",-0.23289109766483307,-0.245710089802742,-0.2545625567436218,-0.25813552737236023,-0.25014710426330566,-0.2523820102214813,-0.24234455823898315,-0.2602067291736603,-0.25405433773994446,-0.24945147335529327,-0.24971982836723328
"“ since he made us humble pioneers<br>of himself in consciousness of life 's tears ,<br>it needs no mighty prophecy<br>to tell that what he could mindlessly show<br>his creatures , he himself will know .",-0.23287039995193481,-0.2506897449493408,-0.2574411630630493,-0.25848978757858276,-0.2557407021522522,-0.2580716609954834,-0.24820755422115326,-0.26127493381500244,-0.2584943175315857,-0.2557676136493683,-0.25648295879364014
"the muse 's long white spider were build<br>he gave their courts thought ;<br>but how high the smile and heavy man<br>and holds agony as a queen may , why , where somehow guess but it is n't what you hear ? salt<br>that seek me on your grace",-0.2328210175037384,-0.24383331835269928,-0.2530648708343506,-0.25446441769599915,-0.2505122423171997,-0.25454843044281006,-0.24102994799613953,-0.2588646411895752,-0.254031777381897,-0.2509992718696594,-0.25252628326416016
"because of my depression, therefore you,<br>i wanted to create myself in yo,<br>and i did, therefore, i am happy who,<br>because of my depression, i did, so,<br>because i wanted others to perceive,<br>so, therefore therefore i was lonely yo,<br>so, likewise therefore i was lonely leve,<br>because of envy, also also cause,<br>again because you treated gently' was.",-0.2328721433877945,-0.24627886712551117,-0.25164276361465454,-0.2554934024810791,-0.25200748443603516,-0.2538689970970154,-0.24508614838123322,-0.26062753796577454,-0.25126564502716064,-0.25252971053123474,-0.2528172731399536
"“ this is the time of the king , ” <br>she whispered , “ i 'm glad ! ” <br>and the king made his little child <br>and cried , “ i will be sad and faint ,",-0.23294830322265625,-0.2470528930425644,-0.25355517864227295,-0.25669118762016296,-0.2540251910686493,-0.25790002942085266,-0.244272843003273,-0.26077577471733093,-0.2540993392467499,-0.2515755891799927,-0.2516639232635498
"the fools tell merit if his ear the plan <br>vainly may touch ’ olympus hied <br>wretch the work as of troy ’ self midnight <br>pride so , kind of age , of his amour",-0.23287105560302734,-0.24856171011924744,-0.25407838821411133,-0.2561526894569397,-0.2527409493923187,-0.2558659315109253,-0.24590462446212769,-0.2589019238948822,-0.2531493604183197,-0.25241100788116455,-0.2515018880367279
"no longer wanna hear another sigh, <br>we know the only way to haven t, <br>that dirty lovely lady saying bye ! <br>i see an angel coming unto me. <br><br>how many people going hurry hurry ! <br>a pretty funny feeling kinda sneaky, <br>but please remember daddy nervously ! <br>my baby mama whispered very sweetly.",-0.23278887569904327,-0.24729877710342407,-0.2577889561653137,-0.2571461796760559,-0.2565161883831024,-0.25731196999549866,-0.2474062144756317,-0.26052340865135193,-0.25519874691963196,-0.2550807595252991,-0.25411829352378845
"the day is but all brightness in the sun<br>thy cruel kind; and when it should be gone<br>my love and favour, i am not unkind<br>i say; but then, convey me to my mind",-0.2328537553548813,-0.24460469186306,-0.25495997071266174,-0.2559894621372223,-0.25202226638793945,-0.25758859515190125,-0.24231763184070587,-0.25980430841445923,-0.25419482588768005,-0.25202298164367676,-0.249405175447464
"that there was nothing yet already shown. <br>for only hearing voices slowly wailing, <br>and offer me another precious stone ! <br>it started feeling like no longer naming. <br><br>my very final chapter does appear, <br>each verse or any minor character ! <br>but when we see a little thing unclear, <br>i hear an ancient story hardly ever.",-0.23280969262123108,-0.24821335077285767,-0.2536154091358185,-0.25556376576423645,-0.25236859917640686,-0.25664448738098145,-0.2458171844482422,-0.2582779824733734,-0.25448694825172424,-0.2522957921028137,-0.25368261337280273
"there are three things — if you do<br>fearing to your side .<br>i have cast my wings , i am saints ,<br>of heaven 's span .... same distress —<br>this character boy said ,<br>in this grave way volunteers us be ,<br>she passed her",-0.23287846148014069,-0.24582232534885406,-0.25463712215423584,-0.2560897767543793,-0.25300005078315735,-0.25681138038635254,-0.24423839151859283,-0.2594306170940399,-0.25363439321517944,-0.25117969512939453,-0.2519524097442627
"3 there 's a passion and pride<br>in our sex ( she replied ) ,<br>and thus ( might i gratify both ) i would do :<br>still an angel appear to each lover beside ,<br>but still be a woman to you .",-0.2328999787569046,-0.24810193479061127,-0.25748926401138306,-0.25752273201942444,-0.2560133934020996,-0.2582499086856842,-0.2466932088136673,-0.2621925175189972,-0.2567257583141327,-0.2565360367298126,-0.2513104975223541
"i never think of avon ’ s meadows ,<br>ryton woods or rydal mere ,<br>or moon-tide moulding cotswold shadows ,<br>but i know that half the fear<br>of death ’ s indifference is here .",-0.23286351561546326,-0.25063177943229675,-0.2555966079235077,-0.257750928401947,-0.25276875495910645,-0.25661763548851013,-0.24782375991344452,-0.2613047957420349,-0.25567635893821716,-0.256104439496994,-0.25372809171676636
"( solo )<br>yonder doth the bagpipe come !<br>its sack an airy bubble .<br>schnick , schnick , schnack , with nasal hum ,<br>its notes it doth redouble .",-0.23271434009075165,-0.24270568788051605,-0.2532140016555786,-0.2541496455669403,-0.2498653382062912,-0.25433871150016785,-0.2410782277584076,-0.25776946544647217,-0.2508314251899719,-0.2512612044811249,-0.25274157524108887
"if he left his way of christmas ,<br>the youthful of come thirty , ere beg<br>come , come , neither , all 's love , to love ,<br>we take out of the gods of my cave ,<br>the calls that no tombs were read !<br>down , my brothers get !",-0.23280930519104004,-0.24916598200798035,-0.25769492983818054,-0.2590733766555786,-0.25557923316955566,-0.2600041925907135,-0.24673910439014435,-0.26305854320526123,-0.2567600607872009,-0.25484564900398254,-0.2561121881008148
"o lark that soarest in the light<br>to hail thy lord in his array ,<br>look down ; be just ; and sing aright .<br>a lover claims thy song to-day<br>to greet his lady of the may .",-0.23287558555603027,-0.2441546469926834,-0.2553098797798157,-0.25565189123153687,-0.25182440876960754,-0.2561393976211548,-0.24329538643360138,-0.2590101659297943,-0.25305724143981934,-0.25233194231987,-0.2514799237251282
"‘ only be still , and in the silence grow , ’<br>if thou art seeking what the gods bestow .<br>this is the simple , safe , and certain way<br>that leads to knowledge for which all men pray<br>of higher laws to govern things below .",-0.23279237747192383,-0.24699905514717102,-0.2541353404521942,-0.25596287846565247,-0.25312989950180054,-0.2549624443054199,-0.2452591508626938,-0.25947412848472595,-0.251618355512619,-0.25249311327934265,-0.2510300278663635
"because it suited) her. and i began,<br>as i sometimes recount to patients stir,<br>and ended with the flourish i have ran,<br>since childhood ( even in preschool; i still,<br>sometimes remark about it) running through,<br>sometimes without intent to finish till,<br>sometimes without concern for whether. to.<br>i recall only pauses. after one,<br>i noticed her, perhaps fifteen. she spun.",-0.2328789383172989,-0.24874868988990784,-0.25442203879356384,-0.25910890102386475,-0.253301739692688,-0.2599770724773407,-0.24704255163669586,-0.2614009976387024,-0.2574854791164398,-0.25716322660446167,-0.2575474977493286
"frail ferns and dewy mosses and dark brush ,—<br>impenetrable briers , deep and dense ,<br>and wiry bushes ,— brush , that seemed to crush<br>the struggling saplings with its tangle , whence<br>sprawled out the ramble of an old rail-fence .",-0.2328757494688034,-0.2439175248146057,-0.25690850615501404,-0.25722724199295044,-0.253387987613678,-0.2591819763183594,-0.2432851642370224,-0.26018592715263367,-0.2557912766933441,-0.25325626134872437,-0.2533973455429077
"yet do i so and do not to their art<br>let that be near itself by every part<br>as in the bed of love is sickness, still<br>and light of life, with terror from her will",-0.23280350863933563,-0.24605053663253784,-0.25617894530296326,-0.2573184669017792,-0.25454768538475037,-0.2584046721458435,-0.24519696831703186,-0.26048901677131653,-0.25500088930130005,-0.25356435775756836,-0.2538489103317261
"without regard for prior causes -- which,<br>however closely we explore the. on,<br>unseen, below, the future ever glitch,<br>without regard to prior laws -- which are,<br>themselves -- behind. the future always seems,<br>before, to be behind. because the far,<br>remote, unknown behind the present' dreams,<br>behind the present always looks upon,<br>with pity. always looks afar. but on.",-0.23280905187129974,-0.24845880270004272,-0.25452756881713867,-0.2552233338356018,-0.25469377636909485,-0.25677111744880676,-0.24261608719825745,-0.2598227560520172,-0.25157439708709717,-0.2540927231311798,-0.25281187891960144
"faithful to show one star and message free <br>then kiss a feud , with her still many a space <br>o poor and brave ! to whom the palm invite <br>with the unhappy dearest of foregone song",-0.23282378911972046,-0.24815140664577484,-0.2575210630893707,-0.2581872344017029,-0.2547045350074768,-0.25758737325668335,-0.2451198250055313,-0.26171422004699707,-0.25601041316986084,-0.2543067932128906,-0.2548704147338867
"all the angels in heaven shall sing<br>on christmas day ,<br>on christmas day ;<br>all the angels in heaven shall sing<br>on christmas day in the morning .",-0.23284156620502472,-0.24456723034381866,-0.25229692459106445,-0.2547110617160797,-0.2525016963481903,-0.2557627260684967,-0.24287009239196777,-0.2606481611728668,-0.2530158758163452,-0.25314581394195557,-0.253044456243515
"“ o lord god , by the red<br>sullen end of the year<br>that is here ,<br>we beseech thee to guide us and strengthen our<br>swords till his slayers be dead ! ”",-0.23285233974456787,-0.24649906158447266,-0.257051557302475,-0.25854548811912537,-0.2563909888267517,-0.25979679822921753,-0.24507935345172882,-0.26321810483932495,-0.25634437799453735,-0.2559854984283447,-0.253278523683548
"on wider aims , not worthier , set :— a soul<br>immured in self-control ;<br>saving the thankless in their own despite :—<br>then turning with a gasp<br>of joy , to his own land by native right ;",-0.23279397189617157,-0.24743837118148804,-0.2559773921966553,-0.2600446939468384,-0.25470757484436035,-0.2585409879684448,-0.24616150557994843,-0.26161473989486694,-0.2565860152244568,-0.2551040053367615,-0.25410425662994385
"and ever highest phoenix arizona ! <br>is gonna add this lovely latin phrase ! <br>they know how many highly idle bona, <br>are ye not having any lavish praise. <br><br>for simply never even pittsburgh pa, <br>or very merry christmas royal hora ! <br>the one who really cares about otha ! <br>some people wear an inner gilded forma.",-0.23275916278362274,-0.2453223615884781,-0.2548532783985138,-0.25863394141197205,-0.25219929218292236,-0.2569494843482971,-0.24224811792373657,-0.26003801822662354,-0.25361377000808716,-0.25356215238571167,-0.25076302886009216
"only one left with me ,<br>one here and three above ,<br>be not afraid my precious child !<br>the shepherd of the lambs is mild ,—<br>sleep in his love .",-0.23284710943698883,-0.24905255436897278,-0.25693365931510925,-0.2592978775501251,-0.2557624876499176,-0.2593763768672943,-0.24666708707809448,-0.26326504349708557,-0.25651150941848755,-0.25537848472595215,-0.25483810901641846
"now here , now there , the shot it hailed<br>in deadly drifts of fiery spray ,<br>yet not a single soldier quailed<br>when wounded comrades round them wailed<br>their dying shout at monterey .",-0.23280420899391174,-0.24448785185813904,-0.25438937544822693,-0.2540471851825714,-0.2513095736503601,-0.25539731979370117,-0.2431708127260208,-0.25815755128860474,-0.25363466143608093,-0.25228166580200195,-0.25227090716362
"look where the grass is gay<br>with summer blossoms , haply there he cowers ;<br>and search , from spray to spray ,<br>the leafy laurel-bowers ,<br>for well he loves the laurels and the flowers .",-0.2328542172908783,-0.24459917843341827,-0.2548856735229492,-0.25561973452568054,-0.25286129117012024,-0.2564202845096588,-0.24153932929039001,-0.2593466639518738,-0.2545287013053894,-0.25311392545700073,-0.2506793737411499
"and that calm eve when you walked up the stair ,<br>after a gaiety prolonged and rare ,<br>no thought soever<br>that you might never<br>walk down again , struck me as i stood there .",-0.23281189799308777,-0.24928197264671326,-0.25682371854782104,-0.2585984170436859,-0.2561827600002289,-0.2590528130531311,-0.2464817315340042,-0.2606581151485443,-0.25552040338516235,-0.25609028339385986,-0.25490620732307434
"and when at last your speech is o ’ er , be careful if you can<br>that none may hint — a horrid charge — that you ’ re a party man :<br>so speak for this and speak for that as blithely as you may ,<br>but keep your mental balance true , and<br>vote the other way .",-0.23285026848316193,-0.24913518130779266,-0.2544834017753601,-0.2541573941707611,-0.25069373846054077,-0.25414136052131653,-0.24869404733181,-0.25723356008529663,-0.2508123815059662,-0.25070327520370483,-0.2510971128940582
"by valleys , woods , and springs ,<br>no wonder thou shouldst grieve<br>for all the glorious things<br>thou touchest with thy wings<br>and must leave .",-0.23284165561199188,-0.24489881098270416,-0.2549227178096771,-0.256972074508667,-0.2543165981769562,-0.2567492127418518,-0.24399054050445557,-0.2609344720840454,-0.25374364852905273,-0.2544128894805908,-0.2498890906572342
"beware ! beware of that valley fair !<br>all dwellers there to phantoms turn ,<br>for joys and griefs they have none to share ,<br>tho ’ ever they yearn life 's burdens to bear ,<br>ah ! of that valley beware , beware !",-0.2328706532716751,-0.2483239620923996,-0.2587595582008362,-0.260884165763855,-0.2562079429626465,-0.25978755950927734,-0.24551841616630554,-0.2634196877479553,-0.2567986249923706,-0.25678834319114685,-0.25595930218696594
then die — that she<br>the common fate of all things rare<br>may read in thee ;<br>how small a part of time they share<br>that are so wondrous sweet and fair !,-0.2328144907951355,-0.24646511673927307,-0.2550290524959564,-0.25581687688827515,-0.2528664767742157,-0.2555304169654846,-0.24426402151584625,-0.2606818675994873,-0.253837525844574,-0.2515068054199219,-0.2525731921195984
"but when you go to the big league , boy ,<br>and play on the big league grounds ,<br>as the seasons roll you will pay the toll<br>from your fresh young nerves and your clean young soul ,<br>till your pulse less buoyantly bounds .",-0.2328007072210312,-0.24780890345573425,-0.2552900016307831,-0.25794336199760437,-0.25405415892601013,-0.2588964104652405,-0.24569229781627655,-0.26173266768455505,-0.2553892135620117,-0.2525097727775574,-0.2531307637691498
they reared a dreamlike palace<br>stately and white and tall<br>as a lily 's ivory chalice<br>where every echoing hall<br>was rumorous with rustling leaves and plashing water 's fall .,-0.23283572494983673,-0.24915829300880432,-0.2569279968738556,-0.25877705216407776,-0.25355422496795654,-0.2582182288169861,-0.24643217027187347,-0.2608416974544525,-0.25449246168136597,-0.25425902009010315,-0.25504428148269653
"the city 's song . <br>the little birds ’ s little hand <br>they made a little longer , <br>and a life that is in england 's name ,",-0.2328466922044754,-0.24616524577140808,-0.2549276351928711,-0.2568264305591583,-0.2536344826221466,-0.25605159997940063,-0.24327781796455383,-0.26001062989234924,-0.25448063015937805,-0.2524290680885315,-0.25117921829223633
"in former changed matter . the long crown ed blew <br>soon , the beloved distress was played <br>always may learne thy word to lose <br>a knight once else your chariot thenceforth sit",-0.23287594318389893,-0.2440882921218872,-0.25272876024246216,-0.2547096908092499,-0.2518462538719177,-0.2544260323047638,-0.24203965067863464,-0.2583061456680298,-0.2505250573158264,-0.25130343437194824,-0.24971000850200653
"trod by the closes now , like the can<br>of season ” .<br>hush ! and i sadly at your door<br>brother 's wish to steep far long and foe ;<br>this time once rest , yet hid it was —<br>saw summer was the fixed upon her little bed ,",-0.2329045683145523,-0.2454666942358017,-0.2568049132823944,-0.257149338722229,-0.25386735796928406,-0.2582401633262634,-0.24303027987480164,-0.2597741484642029,-0.2537979185581207,-0.25316980481147766,-0.2525515854358673
"what is his name , that word paper crave :<br>we can n't bend or do<br>a thing i am forever ma'am<br>this a time will come<br>and all that 's weary nature and pleasures from the farm<br>that could not , beneath for love",-0.23282134532928467,-0.2458212524652481,-0.25608912110328674,-0.257747083902359,-0.2541053891181946,-0.2583444118499756,-0.24450986087322235,-0.26044517755508423,-0.2550066113471985,-0.2546834945678711,-0.2515031397342682
the castle of our desire vultures we must be seen <br>the open ray and the worm within the cave <br>the church might be one of these and boughs <br>the passing alps :— the passing child of lower and lower <br>his grandame would wives and bosom would be,-0.23280790448188782,-0.24547915160655975,-0.25585418939590454,-0.2583402693271637,-0.25294429063796997,-0.2596980333328247,-0.24384312331676483,-0.2612297236919403,-0.2549450695514679,-0.2549338638782501,-0.2526554465293884
"the glory of that care i cannot be<br>self thinking for to think she hath her sure<br>she and must hold, and all her am to me<br>that secret is, it never must endure",-0.2328294962644577,-0.24822871387004852,-0.25832653045654297,-0.2582399249076843,-0.25629162788391113,-0.25914639234542847,-0.24586506187915802,-0.26253238320350647,-0.2552913427352905,-0.2534368932247162,-0.2533116340637207
"in sleep we are omnipotent as gods ,<br>beyond our furthest wish we can attain ,<br>unfettered by the chain of circumstance ;<br>sleep then ; or waking , turn and pray again<br>a little more to sleep and to forget .",-0.23287653923034668,-0.2480594515800476,-0.25672537088394165,-0.2579364776611328,-0.25442349910736084,-0.25799745321273804,-0.2447071373462677,-0.260888934135437,-0.2557128071784973,-0.25448524951934814,-0.25216546654701233
"shoulder ax and arquebus !—<br>we may find it !— past yon range<br>of sierras , vaporous ,<br>rich with gold and wild and strange<br>that lost region dear to us .",-0.23280075192451477,-0.24680162966251373,-0.2542906105518341,-0.25691258907318115,-0.25166055560112,-0.2581794559955597,-0.24441471695899963,-0.2599177658557892,-0.25359439849853516,-0.2542537748813629,-0.251547247171402
"oh ! for the night is near , <br>and the wild birds go home . <br>you are a long and bitter night <br>and the weak vision that we must part",-0.23291154205799103,-0.24727469682693481,-0.2548723518848419,-0.25552546977996826,-0.252259761095047,-0.2562461793422699,-0.24450188875198364,-0.2606472671031952,-0.2546042501926422,-0.25218483805656433,-0.2533425986766815
"thou art all my early song , <br>and with the other eyes of her <br>no more in the tender breath <br>of all the heavenly dreams of the sorrow that are ,",-0.23281045258045197,-0.24569882452487946,-0.2557680606842041,-0.25731176137924194,-0.2541191875934601,-0.2561552822589874,-0.24388614296913147,-0.26133695244789124,-0.25503528118133545,-0.25332018733024597,-0.250514417886734
"in a fantastic glimmer of a day<br>still if not so to look upon my sight<br>only it is, but with the dawn of night<br>but to the stars— burst on and start away",-0.23282653093338013,-0.24763667583465576,-0.2571057677268982,-0.25887179374694824,-0.25483933091163635,-0.25906628370285034,-0.2458796203136444,-0.2614051401615143,-0.2563055753707886,-0.25545841455459595,-0.2542668879032135
"to ... clad compassion with me ! ) the monarch they<br>gray , another worm would have to die<br>of memory of thy breast he likes<br>as poverty of men around it away ,<br>the paris instead out and by the soldiers :<br>love , and",-0.232834130525589,-0.24473363161087036,-0.2540634274482727,-0.2559053897857666,-0.2526851296424866,-0.2556556463241577,-0.24334929883480072,-0.2592807710170746,-0.2553265690803528,-0.2526107430458069,-0.25217404961586
"i 've taken my duty , and i will not , <br>nor while i dare , i will go , <br>and the red rose falls on the hill ; <br>the trees are white , and the flowers",-0.23283396661281586,-0.24761046469211578,-0.25842076539993286,-0.25904029607772827,-0.25459063053131104,-0.2581638991832733,-0.2460002601146698,-0.26214808225631714,-0.2562289237976074,-0.25548264384269714,-0.2539561986923218
"wherein is beneath thy peace ,<br>he rise on earth the poor mount<br>or give a to his former ! ” the hat ,<br>so long should sleep away ;<br>here are against her hosts ,<br>and you saw onward the fault of men",-0.23280158638954163,-0.24837127327919006,-0.2524538040161133,-0.2551741302013397,-0.2511216998100281,-0.25713539123535156,-0.2461688071489334,-0.25916555523872375,-0.25280407071113586,-0.2521372139453888,-0.25492870807647705
"i cannot tell exactly how the song,<br>which is produced in my subconscious had,<br>until the present crisis happened) strong,<br>persistent rhythm, something to do, not,<br>with sorrow, even though it was perhaps,<br>already there already, something got,<br>inside, inside, inside, and somehow taps,<br>produces somehow, rhythm which is not,<br>itself without that something, rhythm caught.",-0.23287197947502136,-0.24809236824512482,-0.25584617257118225,-0.2613959014415741,-0.2532033920288086,-0.26108884811401367,-0.24278950691223145,-0.2633650302886963,-0.25785067677497864,-0.25884997844696045,-0.25705739855766296
"great feelings hath she of her own ,<br>which lesser souls may never know ;<br>god giveth them to her alone ,<br>and sweet they are as any tone<br>wherewith the wind may choose to blow .",-0.2328164428472519,-0.249563068151474,-0.2588052749633789,-0.26023098826408386,-0.2562613785266876,-0.25984302163124084,-0.24996480345726013,-0.2628358006477356,-0.25927790999412537,-0.2565253973007202,-0.2553633451461792
"spin , spin , belle mergaton !<br>the little good folk the spell they have cast ;<br>by your work well done while the moon hath shone ,<br>ye shall cleave unto joy at last —<br>gigoton , mergaton , spin !",-0.23278501629829407,-0.24829524755477905,-0.25627756118774414,-0.25725647807121277,-0.2535935342311859,-0.2567571997642517,-0.246055006980896,-0.25933369994163513,-0.25441569089889526,-0.2535538673400879,-0.2541179060935974
"when the wind blows low , and the sky <br>is full of the same . <br>in the dim glory of the morning <br>that grows the little ones lane ,",-0.2328578233718872,-0.2532103657722473,-0.26151469349861145,-0.2625853419303894,-0.25809338688850403,-0.26193881034851074,-0.24983572959899902,-0.263698011636734,-0.258853554725647,-0.25823575258255005,-0.25767940282821655
"“ at ‘ among the fairest only i think my room for the i 'd rather<br>fought like a humble immortal stood ?<br>are such joys<br>of fading shut in my soul 's<br>between .<br>though calm they are happy as well ,",-0.23292748630046844,-0.24755436182022095,-0.2566506564617157,-0.25786080956459045,-0.25589293241500854,-0.258300244808197,-0.24538898468017578,-0.2624448835849762,-0.25657162070274353,-0.2554820477962494,-0.2517794370651245
